"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{3C66A178-429B-419C-8FC9-38C93F495265}";"SolarWinds Syslog Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\SyslogTraps\SyslogService.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C58FC457-2213-4B7D-B71E-9FB367D31855}";"SolarWinds Syslog Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\SyslogTraps\SyslogService.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{29B32D77-317A-4CEA-B5B0-FA95849D6931}";"SolarWinds Trap Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\SyslogTraps\SWTrapService.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1D3E83B4-4FD3-47CA-A71F-140C1E507123}";"SolarWinds Trap Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Orion\SyslogTraps\SWTrapService.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F865606B-2EB6-404C-A0C0-2ABD2D337004}";"Solarwinds Agent Service Exception";;;"True";"Any";"";"Inbound";"Allow";"Allow";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\SolarWinds\Agent\SolarWinds.Agent.Service.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4C819C0F-DCBC-4B43-82EC-09DB1C72FABD}";"SolarWinds NetPerfMon";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"443";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D9290A98-7C1B-47CF-A15A-57B04FEF4D0B}";"SolarWinds Information Service";;;"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"17777";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{42656E2A-E380-4B64-BACA-EE44350A6147}";"SMC Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\Symantec\Symantec Endpoint Protection\14.2.4815.1101.105\Bin\ccSvcHst.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{6C9108E4-F504-4980-966A-AA2AF119FAD1}";"SMC Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\Symantec\Symantec Endpoint Protection\14.2.4815.1101.105\Bin\ccSvcHst.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CCFC9C06-88F1-480E-8B84-787544E3BE1C}";"SNAC Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\Symantec\Symantec Endpoint Protection\14.2.4815.1101.105\Bin64\snac64.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{396AE706-B40C-46B8-B816-0A8AC75C4FF7}";"SNAC Service";;;"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles(x86)%\Symantec\Symantec Endpoint Protection\14.2.4815.1101.105\Bin64\snac64.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{BF3C171B-4725-45A7-BEEC-D4E68EE2DFC4}";"VMware vCenter Converter Standalone - Agent";;;"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"9089";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FE71CAAE-C960-4424-9C9D-649D10DCA138}";"Firefox (C:\Program Files\Mozilla Firefox)";;;"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles%\Mozilla Firefox\firefox.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{15ADFF4C-647E-45B3-9571-EF22AF8654EC}";"Firefox (C:\Program Files\Mozilla Firefox)";;;"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles%\Mozilla Firefox\firefox.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DIAL-Protocol-Server-In-TCP-NoScope";"DIAL protocol server (HTTP-In)";"Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]";"@FirewallAPI.dll,-37101";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"10247";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope";"DIAL protocol server (HTTP-In)";"Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]";"@FirewallAPI.dll,-37101";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"10247";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F74A0FC8-AF87-4A1D-B1F0-679837B57402}";"Windows Shell Experience";"Windows Shell Experience";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.2068_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FE15E5F8-6344-46BE-A4A4-51525489E69C}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{3FDDD390-0584-413F-B036-531102766C86}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2B799000-8FE7-454A-B88A-4EDF33B85F95}";"Email and accounts";"Email and accounts";"@{Microsoft.AccountsControl_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-969871995-3242822759-583047763-1618006129-3578262429-3647035748-2471858633";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{070953C7-E7BE-4FC5-B159-FE1CC8AD6F69}";"Windows Default Lock Screen";"Windows Default Lock Screen";"@{Microsoft.LockApp_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-NoScope";"Cast to Device streaming server (HTTP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-LocalSubnetScope";"Cast to Device streaming server (HTTP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-HTTPSTR-In-TCP-PlayToScope";"Cast to Device streaming server (HTTP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using HTTP. [TCP 10246]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"10246";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-NoScope";"Cast to Device streaming server (RTCP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-LocalSubnetScope";"Cast to Device streaming server (RTCP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-UDP-PlayToScope";"Cast to Device streaming server (RTCP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-NoScope";"Cast to Device streaming server (RTP-Streaming-Out)";"Outbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-LocalSubnetScope";"Cast to Device streaming server (RTP-Streaming-Out)";"Outbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-Out-UDP-PlayToScope";"Cast to Device streaming server (RTP-Streaming-Out)";"Outbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [UDP]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-NoScope";"Cast to Device streaming server (RTSP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-LocalSubnetScope";"Cast to Device streaming server (RTSP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-In-RTSP-PlayToScope";"Cast to Device streaming server (RTSP-Streaming-In)";"Inbound rule for the Cast to Device server to allow streaming using RTSP and RTP. [TCP 23554, 23555, 23556]";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"23554,23555,23556";"Any";"Any";"Any";"%SystemRoot%\system32\mdeserver.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-SSDP-Discovery-PlayToScope";"Cast to Device SSDP Discovery (UDP-In)";"Inbound rule to allow discovery of Cast to Device targets using SSDP";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"PlayToDiscovery";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-UPnP-Events-PlayToScope";"Cast to Device UPnP Events (TCP-In)";"Inbound rule to allow receiving UPnP Events from Cast to Device targets";"@FirewallAPI.dll,-36001";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"2869";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-In-UDP-PlayToScope";"Cast to Device functionality (qWave-UDP-In)";"Inbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-Out-UDP-PlayToScope";"Cast to Device functionality (qWave-UDP-Out)";"Outbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [UDP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"UDP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-In-TCP-PlayToScope";"Cast to Device functionality (qWave-TCP-In)";"Inbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"2177";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"PlayTo-QWave-Out-TCP-PlayToScope";"Cast to Device functionality (qWave-TCP-Out)";"Outbound rule for the Cast to Device functionality to allow use of the Quality Windows Audio Video Experience Service. [TCP 2177]";"@FirewallAPI.dll,-36001";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"PlayToDevice";"TCP";"Any";"2177";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Qwave";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{57B90AB2-B3E1-4397-9FA2-8A1B1F189DD0}";"SmartScreen";"SmartScreen";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.2969.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-2979685941-3332669215-3621643486-1222";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1255970798-2717750985-493741290-1721212560-3530798636-1829112236-3118580706";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C10BE4FD-17AD-4EC7-A11C-925E45C4F57E}";"Allow All from FresnoAWS1";"This is for Polling Engine in AWS";;"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"172.28.128.40";"Any";"Any";"Any";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{51EC1AB2-B410-4ACE-9D8C-EBEE25C8F882}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{202E8953-F81C-443D-9485-FA7C68C25E8B}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D53523F9-8DB9-47E8-AB54-36FCD3513D21}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{7C7C6876-278E-4D2B-910C-AA95E4FEE96C}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2F25EF3B-E06F-4CF9-A101-CEC7280F7B50}";"Windows Shell Experience";"Windows Shell Experience";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.2068_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{47DB0938-CF7A-4814-ACDC-6FBE460032E1}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{520D77AE-1FED-4DE4-A686-E303E95E505B}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{51B79F1E-3CBA-4EEB-9F32-8491DB99E1E6}";"Email and accounts";"Email and accounts";"@{Microsoft.AccountsControl_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-969871995-3242822759-583047763-1618006129-3578262429-3647035748-2471858633";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{663E6DC6-9F02-4507-8828-395B8C60136D}";"Windows Default Lock Screen";"Windows Default Lock Screen";"@{Microsoft.LockApp_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DE1F530A-7DA7-49EE-AEAC-7173B786FC78}";"SmartScreen";"SmartScreen";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.2969.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1255970798-2717750985-493741290-1721212560-3530798636-1829112236-3118580706";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{96B0403D-94B1-45AC-937B-524E35ABA209}";"Xbox Game UI";"Xbox Game UI";"@{Microsoft.XboxGameCallableUI_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-20643";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-957941444-2271171641-4049211970-804197638-2225746618-2474488012-4131196493";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{951CBEF7-1848-4A7C-83BE-3DC31B68318D}";"File and Printer Sharing (LLMNR-UDP-Out)";"Outbound rule for File and Printer Sharing to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"5355";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{14486A75-1BC6-4CD2-9E30-7609DDDA805E}";"File and Printer Sharing (LLMNR-UDP-In)";"Inbound rule for File and Printer Sharing to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"5355";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B487526E-BCDA-48F9-86A6-A2166CD3D1A6}";"File and Printer Sharing (Echo Request - ICMPv6-Out)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"128";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A58105A4-2B64-4E55-AFBF-834D42B96B95}";"File and Printer Sharing (Echo Request - ICMPv6-In)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"128";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
